label,wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_mcp_x,index_mcp_y,index_mcp_z,index_pip_x,index_pip_y,index_pip_z,index_dip_x,index_dip_y,index_dip_z,index_tip_x,index_tip_y,index_tip_z,middle_mcp_x,middle_mcp_y,middle_mcp_z,middle_pip_x,middle_pip_y,middle_pip_z,middle_dip_x,middle_dip_y,middle_dip_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_mcp_x,ring_mcp_y,ring_mcp_z,ring_pip_x,ring_pip_y,ring_pip_z,ring_dip_x,ring_dip_y,ring_dip_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z
Three,0.0,0.0,0.0,-0.03430420160293579,-0.022870659828186035,-0.018077377306994435,-0.06283921003341675,-0.06758254766464233,-0.032806519496020314,-0.07254534959793091,-0.10814100503921509,-0.04833221070724392,-0.06061321496963501,-0.14055156707763672,-0.06211461134510898,-0.041805922985076904,-0.16832005977630615,-0.013684254216727254,-0.05553489923477173,-0.19730445742607117,-0.03884604953485393,-0.0587955117225647,-0.1698136329650879,-0.05840722479182148,-0.05679577589035034,-0.13978958129882812,-0.069455992507514,-0.018288850784301758,-0.1863442063331604,-0.017796473654684064,-0.030567288398742676,-0.26800593733787537,-0.035029746669110295,-0.03695809841156006,-0.3193557858467102,-0.04853097729640865,-0.04176563024520874,-0.36438465118408203,-0.05874712400394344,0.006248950958251953,-0.18356388807296753,-0.02616137646394634,0.0027191638946533203,-0.26229846477508545,-0.042851016002472875,0.001795351505279541,-0.30780184268951416,-0.05372540660458469,0.0010259151458740234,-0.35038697719573975,-0.060977220612343785,0.03185051679611206,-0.16358321905136108,-0.03643880792218113,0.037794411182403564,-0.22636517882347107,-0.04712714262562656,0.04142540693283081,-0.2668599486351013,-0.05206273131328487,0.043980181217193604,-0.3070368766784668,-0.056066483336266515
Three,-0.0,0.0,0.0,0.03430420160293579,-0.022870659828186035,-0.018077377306994435,0.06283921003341675,-0.06758254766464233,-0.032806519496020314,0.07254534959793091,-0.10814100503921509,-0.04833221070724392,0.06061321496963501,-0.14055156707763672,-0.06211461134510898,0.041805922985076904,-0.16832005977630615,-0.013684254216727254,0.05553489923477173,-0.19730445742607117,-0.03884604953485393,0.0587955117225647,-0.1698136329650879,-0.05840722479182148,0.05679577589035034,-0.13978958129882812,-0.069455992507514,0.018288850784301758,-0.1863442063331604,-0.017796473654684064,0.030567288398742676,-0.26800593733787537,-0.035029746669110295,0.03695809841156006,-0.3193557858467102,-0.04853097729640865,0.04176563024520874,-0.36438465118408203,-0.05874712400394344,-0.006248950958251953,-0.18356388807296753,-0.02616137646394634,-0.0027191638946533203,-0.26229846477508545,-0.042851016002472875,-0.001795351505279541,-0.30780184268951416,-0.05372540660458469,-0.0010259151458740234,-0.35038697719573975,-0.060977220612343785,-0.03185051679611206,-0.16358321905136108,-0.03643880792218113,-0.037794411182403564,-0.22636517882347107,-0.04712714262562656,-0.04142540693283081,-0.2668599486351013,-0.05206273131328487,-0.043980181217193604,-0.3070368766784668,-0.056066483336266515
Three,0.0,0.0,0.0,-0.03706419246263298,-0.018057988971210644,-0.018077377306994435,-0.07134378070846707,-0.05853402447029999,-0.032806519496020314,-0.08640733784157574,-0.09742215706044159,-0.04833221070724392,-0.07893460527670737,-0.13114127087513294,-0.06211461134510898,-0.06402572567562519,-0.1611833867724681,-0.013684254216727254,-0.0815217896330771,-0.18806214868556856,-0.03884604953485393,-0.08106202189894454,-0.16038245148760777,-0.05840722479182148,-0.07504942506272452,-0.1308987050984198,-0.069455992507514,-0.04314145087016548,-0.18220170282893353,-0.017796473654684064,-0.06627245626226681,-0.261475626224264,-0.035029746669110295,-0.07949952880464049,-0.311502558435414,-0.04853097729640865,-0.09030901564428051,-0.35547830254698487,-0.05874712400394344,-0.018452524269987926,-0.18274094981861372,-0.02616137646394634,-0.03252109211087887,-0.2602887954629789,-0.042851016002472875,-0.039545728103252444,-0.30525617608636774,-0.05372540660458469,-0.04602558852436247,-0.34735246003337944,-0.060977220612343785,0.009599818321420275,-0.16637838941275013,-0.03643880792218113,0.007060925910026668,-0.22938996278324764,-0.04712714262562656,0.005222305910444779,-0.2700056000272166,-0.05206273131328487,0.002359880859748538,-0.3101617818859909,-0.056066483336266515
Three,0.0,0.0,0.0,-0.025906404511562085,-0.01727183660512927,-0.013651967605713097,-0.047455935956643415,-0.0510380867623024,-0.02477536059628378,-0.054785976186539374,-0.08166768179770204,-0.03650030442372272,-0.04577487282535238,-0.10614401680567294,-0.046908721742328574,-0.03157167639015757,-0.12711467844224994,-0.01033429750912046,-0.04193974781100021,-0.14900358694185836,-0.02933639105129264,-0.04440215014415891,-0.1282426193179499,-0.044108917308985564,-0.042891957136746754,-0.10556856800070254,-0.052452905287779454,-0.013811671583377491,-0.14072644638491455,-0.013439830220043556,-0.023084301662092493,-0.20239707965047538,-0.026454333426895776,-0.027910617437196247,-0.24117629283477118,-0.03665041220707496,-0.031541247463987364,-0.2751819232129106,-0.044365607920366514,0.004719184348646496,-0.13862676045276112,-0.019756973478031663,0.0020535023844453753,-0.1980868177571444,-0.032360926720897,0.0013558427295457946,-0.23245079825546286,-0.04057322575691154,0.0007747672740261684,-0.26461093226666066,-0.0460497685227849,0.02405339093948672,-0.12353743407586987,-0.02751845120541587,0.02854219770804572,-0.17095013484969304,-0.03559024152391515,0.03128431209330752,-0.20153163327619789,-0.03931757960702108,0.033213668060034784,-0.23187309879027276,-0.04234119813258591
Three,0.0,0.0,0.0,-0.039440274238586426,-0.02571815252304077,-0.021088567710094708,-0.06411153078079224,-0.06538987159729004,-0.041580935156517285,-0.07505971193313599,-0.10562264919281006,-0.0640793863298228,-0.060445547103881836,-0.14400219917297363,-0.08560382310169246,-0.043736815452575684,-0.1614566445350647,-0.010542619189791935,-0.05579107999801636,-0.18738484382629395,-0.042381418085270184,-0.05989712476730347,-0.16454029083251953,-0.06593938652294185,-0.05939602851867676,-0.1329980492591858,-0.0765811848999789,-0.022900283336639404,-0.17570063471794128,-0.016447187549047726,-0.036095619201660156,-0.25980743765830994,-0.031128681412511128,-0.041316986083984375,-0.3100903630256653,-0.03960968289392497,-0.0459865927696228,-0.3603372573852539,-0.04501306746023204,0.0029453635215759277,-0.17280727624893188,-0.029119488930874127,-0.004007279872894287,-0.2508596181869507,-0.04404823589938189,-0.0038667917251586914,-0.30065596103668213,-0.05132344473021533,-0.005593478679656982,-0.34536296129226685,-0.05578995976465251,0.02860093116760254,-0.15749335289001465,-0.04484643149989154,0.031199097633361816,-0.21973106265068054,-0.0548327948512366,0.03578239679336548,-0.2612718641757965,-0.05782014239447619,0.03887522220611572,-0.30024415254592896,-0.05998676005619075
Three,-0.0,0.0,0.0,0.039440274238586426,-0.02571815252304077,-0.021088567710094708,0.06411153078079224,-0.06538987159729004,-0.041580935156517285,0.07505971193313599,-0.10562264919281006,-0.0640793863298228,0.060445547103881836,-0.14400219917297363,-0.08560382310169246,0.043736815452575684,-0.1614566445350647,-0.010542619189791935,0.05579107999801636,-0.18738484382629395,-0.042381418085270184,0.05989712476730347,-0.16454029083251953,-0.06593938652294185,0.05939602851867676,-0.1329980492591858,-0.0765811848999789,0.022900283336639404,-0.17570063471794128,-0.016447187549047726,0.036095619201660156,-0.25980743765830994,-0.031128681412511128,0.041316986083984375,-0.3100903630256653,-0.03960968289392497,0.0459865927696228,-0.3603372573852539,-0.04501306746023204,-0.0029453635215759277,-0.17280727624893188,-0.029119488930874127,0.004007279872894287,-0.2508596181869507,-0.04404823589938189,0.0038667917251586914,-0.30065596103668213,-0.05132344473021533,0.005593478679656982,-0.34536296129226685,-0.05578995976465251,-0.02860093116760254,-0.15749335289001465,-0.04484643149989154,-0.031199097633361816,-0.21973106265068054,-0.0548327948512366,-0.03578239679336548,-0.2612718641757965,-0.05782014239447619,-0.03887522220611572,-0.30024415254592896,-0.05998676005619075
Three,0.0,0.0,0.0,-0.024149832371903095,-0.04041960165095982,-0.021088567710094708,-0.028904805733225375,-0.08689439505567118,-0.041580935156517285,-0.021082987321671777,-0.1278499590284917,-0.0640793863298228,0.008893825127829484,-0.1559204842409616,-0.08560382310169246,0.031568177752042424,-0.164269921908639,-0.010542619189791935,0.03211756325622925,-0.1928579436622504,-0.042381418085270184,0.01840120933657858,-0.17413376570209307,-0.06593938652294185,0.005006884667835561,-0.14557232022765615,-0.0765811848999789,0.05654232546525445,-0.16792290328649942,-0.016447187549047726,0.08160227749863411,-0.24928671584174672,-0.031128681412511128,0.09898101100282772,-0.29675896960548837,-0.03960968289392497,0.11683970023908037,-0.34395666910604844,-0.04501306746023204,0.07849533658269427,-0.15397893370723942,-0.029119488930874127,0.10650707207873436,-0.22716260679543557,-0.04404823589938189,0.12848999662719407,-0.2718442196403674,-0.05132344473021533,0.14656139443345587,-0.312772472730617,-0.05578995976465251,0.09482590201983096,-0.1289582016558778,-0.04484643149989154,0.12447789797436745,-0.18373996980139162,-0.0548327948512366,0.1468292650962661,-0.2190537236420877,-0.05782014239447619,0.1667140277782873,-0.25271380449341974,-0.05998676005619075
Three,0.0,0.0,0.0,-0.03324280574446218,-0.02167691693161351,-0.017774804393468183,-0.05403733125265332,-0.055114799304244046,-0.035047092769168425,-0.06326516412980092,-0.08902557796864609,-0.05401023783710364,-0.050947403872922466,-0.12137433692586024,-0.07215242077522784,-0.03686420766691594,-0.13608606872162066,-0.008885999109540004,-0.04702431893420525,-0.15794002661065504,-0.03572179138666071,-0.050485158172233036,-0.1386851646161069,-0.05557796590944107,-0.0500628019494642,-0.112099329968401,-0.06454755963182626,-0.019301835120311084,-0.14809182192229525,-0.013862749975526707,-0.03042371485776651,-0.21898245759640064,-0.026237259482971745,-0.03482461947469884,-0.261364148710884,-0.03338559428053529,-0.038760465027259675,-0.30371547056919224,-0.037939915135754794,0.002482542256229577,-0.14565311287700486,-0.024543782531816383,-0.0033775938162212017,-0.21144065850231877,-0.037126692895984255,-0.0032591813483889014,-0.2534122265021865,-0.043258707913191696,-0.004714544428844524,-0.2910941684664747,-0.047023374729307545,0.024106708618804516,-0.13274555101963798,-0.037799463605774776,0.026296610813462965,-0.18520350511595787,-0.04621661443424423,0.03015971081938775,-0.22021677067326606,-0.04873454353053718,0.03276654346399964,-0.2530651277579127,-0.05056070857227091
Three,0.0,0.0,0.0,-0.04142552614212036,-0.023600399494171143,-0.024374414342304362,-0.06555348634719849,-0.0644301176071167,-0.04640905569758047,-0.0749555230140686,-0.10464668273925781,-0.07022251199450125,-0.058917462825775146,-0.14172351360321045,-0.09300517301525701,-0.046167612075805664,-0.15329402685165405,-0.014160867887397899,-0.05912905931472778,-0.1754036247730255,-0.04964218299355139,-0.0597766637802124,-0.14833563566207886,-0.07400275777544607,-0.056804656982421875,-0.1148335337638855,-0.08391834061112036,-0.024200856685638428,-0.16754502058029175,-0.019834069642087115,-0.037515461444854736,-0.251436710357666,-0.03627800207104315,-0.04158496856689453,-0.30254602432250977,-0.04344362776245703,-0.046173155307769775,-0.35385453701019287,-0.04692243422832121,0.0029024481773376465,-0.16563716530799866,-0.03318472962345709,-0.002573370933532715,-0.2440488338470459,-0.050962194907327785,-0.00170212984085083,-0.29386603832244873,-0.05750233318175901,-0.003646552562713623,-0.3387250304222107,-0.060257390248438014,0.02871304750442505,-0.15286481380462646,-0.04991222928728689,0.03102487325668335,-0.21177732944488525,-0.06259053956236471,0.035478293895721436,-0.25205546617507935,-0.06608124833073248,0.03857797384262085,-0.29088762402534485,-0.06772147874798407
Three,-0.0,0.0,0.0,0.04142552614212036,-0.023600399494171143,-0.024374414342304362,0.06555348634719849,-0.0644301176071167,-0.04640905569758047,0.0749555230140686,-0.10464668273925781,-0.07022251199450125,0.058917462825775146,-0.14172351360321045,-0.09300517301525701,0.046167612075805664,-0.15329402685165405,-0.014160867887397899,0.05912905931472778,-0.1754036247730255,-0.04964218299355139,0.0597766637802124,-0.14833563566207886,-0.07400275777544607,0.056804656982421875,-0.1148335337638855,-0.08391834061112036,0.024200856685638428,-0.16754502058029175,-0.019834069642087115,0.037515461444854736,-0.251436710357666,-0.03627800207104315,0.04158496856689453,-0.30254602432250977,-0.04344362776245703,0.046173155307769775,-0.35385453701019287,-0.04692243422832121,-0.0029024481773376465,-0.16563716530799866,-0.03318472962345709,0.002573370933532715,-0.2440488338470459,-0.050962194907327785,0.00170212984085083,-0.29386603832244873,-0.05750233318175901,0.003646552562713623,-0.3387250304222107,-0.060257390248438014,-0.02871304750442505,-0.15286481380462646,-0.04991222928728689,-0.03102487325668335,-0.21177732944488525,-0.06259053956236471,-0.035478293895721436,-0.25205546617507935,-0.06608124833073248,-0.03857797384262085,-0.29088762402534485,-0.06772147874798407
