label,wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_mcp_x,index_mcp_y,index_mcp_z,index_pip_x,index_pip_y,index_pip_z,index_dip_x,index_dip_y,index_dip_z,index_tip_x,index_tip_y,index_tip_z,middle_mcp_x,middle_mcp_y,middle_mcp_z,middle_pip_x,middle_pip_y,middle_pip_z,middle_dip_x,middle_dip_y,middle_dip_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_mcp_x,ring_mcp_y,ring_mcp_z,ring_pip_x,ring_pip_y,ring_pip_z,ring_dip_x,ring_dip_y,ring_dip_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z
Two,0.0,0.0,0.0,-0.024331510066986084,-0.0363771915435791,-0.01935810650068248,-0.037247538566589355,-0.08410501480102539,-0.028635178304490694,-0.025040507316589355,-0.12431693077087402,-0.03802778812426055,-0.011332273483276367,-0.16074758768081665,-0.046526784620461115,-0.034697771072387695,-0.17767441272735596,-0.013690130396959432,-0.04900503158569336,-0.2483832836151123,-0.026611105150756487,-0.056739985942840576,-0.2918696105480194,-0.03762777390259231,-0.059761643409729004,-0.3296966552734375,-0.04635470973628486,-0.008513689041137695,-0.18386924266815186,-0.014824648930904516,-0.014799892902374268,-0.2735113203525543,-0.027617777309593805,-0.01575171947479248,-0.3236822485923767,-0.038443232498345026,-0.01630556583404541,-0.36024439334869385,-0.04680677743929351,0.015335798263549805,-0.16842198371887207,-0.01847416589337314,0.021418988704681396,-0.2372857928276062,-0.039000055364546427,0.0238226056098938,-0.20668792724609375,-0.047206117383417734,0.023039042949676514,-0.17151027917861938,-0.04951371120589698,0.03815847635269165,-0.13974052667617798,-0.023653714529451975,0.04589033126831055,-0.1841471791267395,-0.04311410205739463,0.04314965009689331,-0.16631579399108887,-0.047957601568874964,0.03779655694961548,-0.13890212774276733,-0.04875772314446891
Two,-0.0,0.0,0.0,0.024331510066986084,-0.0363771915435791,-0.01935810650068248,0.037247538566589355,-0.08410501480102539,-0.028635178304490694,0.025040507316589355,-0.12431693077087402,-0.03802778812426055,0.011332273483276367,-0.16074758768081665,-0.046526784620461115,0.034697771072387695,-0.17767441272735596,-0.013690130396959432,0.04900503158569336,-0.2483832836151123,-0.026611105150756487,0.056739985942840576,-0.2918696105480194,-0.03762777390259231,0.059761643409729004,-0.3296966552734375,-0.04635470973628486,0.008513689041137695,-0.18386924266815186,-0.014824648930904516,0.014799892902374268,-0.2735113203525543,-0.027617777309593805,0.01575171947479248,-0.3236822485923767,-0.038443232498345026,0.01630556583404541,-0.36024439334869385,-0.04680677743929351,-0.015335798263549805,-0.16842198371887207,-0.01847416589337314,-0.021418988704681396,-0.2372857928276062,-0.039000055364546427,-0.0238226056098938,-0.20668792724609375,-0.047206117383417734,-0.023039042949676514,-0.17151027917861938,-0.04951371120589698,-0.03815847635269165,-0.13974052667617798,-0.023653714529451975,-0.04589033126831055,-0.1841471791267395,-0.04311410205739463,-0.04314965009689331,-0.16631579399108887,-0.047957601568874964,-0.03779655694961548,-0.13890212774276733,-0.04875772314446891
Two,0.0,0.0,0.0,-0.03403137305710924,-0.02751705097909199,-0.01935810650068248,-0.06053025823385506,-0.06926124805468845,-0.028635178304490694,-0.060807410831569556,-0.11128425347246199,-0.03802778812426055,-0.05852878553091859,-0.150141894991962,-0.046526784620461115,-0.0858651394169892,-0.15937161004489997,-0.013690130396959432,-0.1205129497869564,-0.2226485518340208,-0.026611105150756487,-0.14080539144574206,-0.2618800055484527,-0.03762777390259231,-0.15491731698910297,-0.29710598011218364,-0.04635470973628486,-0.06269929706571352,-0.1730583122762796,-0.014824648930904516,-0.09530648523647256,-0.25679593661658545,-0.027617777309593805,-0.11110528579755348,-0.3044239316940665,-0.038443232498345026,-0.12248518698692261,-0.3391743996605808,-0.04680677743929351,-0.03533986905766853,-0.1653851413010466,-0.01847416589337314,-0.04996833655898335,-0.23295168146309886,-0.039000055364546427,-0.03859210037731042,-0.2044457522077646,-0.047206117383417734,-0.028900245864633287,-0.17062048280593028,-0.04951371120589698,-0.005033307745931123,-0.14476929897747412,-0.023653714529451975,-0.010828932721028105,-0.18946989285998503,-0.04311410205739463,-0.008154087876748123,-0.17162851303110713,-0.047957601568874964,-0.00513009868179172,-0.14386126266729574,-0.04875772314446891
Two,0.0,0.0,0.0,-0.030491092645240463,-0.04558616848996587,-0.0242586595375194,-0.046676846036861015,-0.10539640947755782,-0.035884245251998764,-0.03137957432037522,-0.15578807246533535,-0.04765461771991165,-0.014201066835083714,-0.2014412412127704,-0.058305156418240994,-0.043481598529596224,-0.22265313432022263,-0.0171558211187843,-0.061410777795896924,-0.3112621325757093,-0.03334777292120855,-0.07110385517831917,-0.36575713184464403,-0.047153338898386736,-0.07489045278411628,-0.4131601874726356,-0.05808952034711789,-0.010668950697734202,-0.23041620094150098,-0.018577545854775866,-0.01854652277575751,-0.3427513946085633,-0.034609286652743876,-0.019739306623611817,-0.40562321871017465,-0.048175232875497125,-0.020433360572779717,-0.45144116178088395,-0.05865603011886693,0.019218093918349912,-0.21105842978628667,-0.02315094715648929,0.02684125922163518,-0.2973552842625554,-0.048873016841785834,0.02985335775307564,-0.25901149254457284,-0.05915646396780252,0.028871434247289888,-0.21492853495936418,-0.06204823093315285,0.04781838999996185,-0.17511619021785707,-0.029641711473558707,0.057507583309487346,-0.2307644977091473,-0.05402854473599097,0.0540730918505238,-0.20841905286551643,-0.060098188252778136,0.04736484979555511,-0.1740655484992824,-0.06110086260474912
Two,0.0,0.0,0.0,-0.0260927677154541,-0.03495311737060547,-0.020870618424339682,-0.036478281021118164,-0.08357155323028564,-0.03204189789943257,-0.010136961936950684,-0.12155759334564209,-0.043323339796586424,0.014842808246612549,-0.14966922998428345,-0.05341686484865704,-0.035841405391693115,-0.18158435821533203,-0.01242908546231547,-0.04738354682922363,-0.2528613805770874,-0.02546647740058461,-0.054019808769226074,-0.29869019985198975,-0.0352074149017767,-0.05805635452270508,-0.3397928476333618,-0.04275804562024632,-0.008344411849975586,-0.19147992134094238,-0.013732056035621554,-0.012497544288635254,-0.2716405987739563,-0.027536183497829825,-0.013368070125579834,-0.32068973779678345,-0.038613991714044005,-0.013581454753875732,-0.3671303987503052,-0.04583085132293263,0.015177786350250244,-0.17390435934066772,-0.01805409034244576,0.020951569080352783,-0.22999835014343262,-0.041601104563994795,0.02157604694366455,-0.18276244401931763,-0.047827007151170164,0.02139568328857422,-0.14331799745559692,-0.04599771452598134,0.03606247901916504,-0.14101272821426392,-0.024008780620022208,0.04369872808456421,-0.17470192909240723,-0.045579722053332716,0.037763118743896484,-0.14456331729888916,-0.04978338432960072,0.0311509370803833,-0.11325705051422119,-0.048451965576930434
Two,-0.0,0.0,0.0,0.0260927677154541,-0.03495311737060547,-0.020870618424339682,0.036478281021118164,-0.08357155323028564,-0.03204189789943257,0.010136961936950684,-0.12155759334564209,-0.043323339796586424,-0.014842808246612549,-0.14966922998428345,-0.05341686484865704,0.035841405391693115,-0.18158435821533203,-0.01242908546231547,0.04738354682922363,-0.2528613805770874,-0.02546647740058461,0.054019808769226074,-0.29869019985198975,-0.0352074149017767,0.05805635452270508,-0.3397928476333618,-0.04275804562024632,0.008344411849975586,-0.19147992134094238,-0.013732056035621554,0.012497544288635254,-0.2716405987739563,-0.027536183497829825,0.013368070125579834,-0.32068973779678345,-0.038613991714044005,0.013581454753875732,-0.3671303987503052,-0.04583085132293263,-0.015177786350250244,-0.17390435934066772,-0.01805409034244576,-0.020951569080352783,-0.22999835014343262,-0.041601104563994795,-0.02157604694366455,-0.18276244401931763,-0.047827007151170164,-0.02139568328857422,-0.14331799745559692,-0.04599771452598134,-0.03606247901916504,-0.14101272821426392,-0.024008780620022208,-0.04369872808456421,-0.17470192909240723,-0.045579722053332716,-0.037763118743896484,-0.14456331729888916,-0.04978338432960072,-0.0311509370803833,-0.11325705051422119,-0.048451965576930434
Two,0.0,0.0,0.0,-0.036150125482786524,-0.024407403969999637,-0.020870618424339682,-0.061970986281888504,-0.06689145203109381,-0.03204189789943257,-0.04961241305590582,-0.11143435272870689,-0.043323339796586424,-0.03528676238568627,-0.1462054436779635,-0.05341686484865704,-0.09365517137158746,-0.15964396125216979,-0.01242908546231547,-0.12803187025602383,-0.22314102826735505,-0.02546647740058461,-0.14939382245668612,-0.26422615509987935,-0.0352074149017767,-0.16674434267439892,-0.3017052266523364,-0.04275804562024632,-0.07095239030785103,-0.17804479154262803,-0.013732056035621554,-0.10127874486130749,-0.25236366488628686,-0.027536183497829825,-0.11825752259096386,-0.2983886250809501,-0.038613991714044005,-0.13375659878082166,-0.34216714904031326,-0.04583085132293263,-0.04295355541136028,-0.16919835541075784,-0.01805409034244576,-0.055979423939661634,-0.22406363696729878,-0.041601104563994795,-0.03983024301954194,-0.17966966490377184,-0.047827007151170164,-0.02700750013977313,-0.14236719634195097,-0.04599771452598134,-0.012399898559875548,-0.14502184120725534,-0.024008780620022208,-0.016287084395845995,-0.17934623984544465,-0.045579722053332716,-0.011963738963905159,-0.14893446476799274,-0.04978338432960072,-0.007894579701074152,-0.1171973377833739,-0.048451965576930434
Two,0.0,0.0,0.0,-0.032350031569692385,-0.04333516715164502,-0.025875567217290965,-0.045226077797119034,-0.10361271041886165,-0.039725812911199025,-0.012567890162410758,-0.1507081205470699,-0.05371263889702282,0.01840223776170806,-0.18556116268706283,-0.06622667564639273,-0.04443647406697639,-0.2251298055035052,-0.015409684073114532,-0.05874651752261249,-0.3134996537596095,-0.03157355160103728,-0.06697421056019989,-0.37031860706162856,-0.043650447356918594,-0.0719787537340623,-0.42127801343145577,-0.05301178245089217,-0.010345471577449618,-0.23739840740133217,-0.01702511788375881,-0.015494559898355463,-0.3367822854891304,-0.03413959052477367,-0.01657384510928043,-0.39759381813903405,-0.04787394977043063,-0.016838401155505105,-0.4551713378696834,-0.05682147265215655,0.01881754641527864,-0.21560807868786186,-0.022383612152967587,0.025975930517427196,-0.2851538774750373,-0.05157739725641382,0.02675016339348751,-0.22659040613301099,-0.05929632333743908,0.02652654702592442,-0.17768685149669508,-0.057028351046404024,0.04471056299866559,-0.1748287594174254,-0.029766286945003762,0.05417804843499918,-0.21659691233437928,-0.05651012048406825,0.04681903034807409,-0.17923080945026273,-0.061721856120110115,0.03862119223860813,-0.14041703814560388,-0.06007115201884093
Two,0.0,0.0,0.0,0.029120326042175293,-0.025961101055145264,-0.02148585081548049,0.04012852907180786,-0.07672679424285889,-0.03359500937611415,0.013861417770385742,-0.10659348964691162,-0.045796385635441084,-0.010473847389221191,-0.1288982629776001,-0.05764266349822833,0.04489406943321228,-0.18516099452972412,-0.021412518475955267,0.05927538871765137,-0.2593325972557068,-0.03950606532842471,0.0671529769897461,-0.30660176277160645,-0.05228799455315425,0.07299774885177612,-0.3483660817146301,-0.060933588673179884,0.012208789587020874,-0.19691848754882812,-0.024690541107958097,0.00818324089050293,-0.2855992019176483,-0.04399763294011905,0.005044072866439819,-0.34271278977394104,-0.057380779315536756,0.0014019608497619629,-0.391523540019989,-0.06488264598399951,-0.01677379012107849,-0.17742681503295898,-0.030262094591563482,-0.02738720178604126,-0.22487759590148926,-0.05755356200486972,-0.020608335733413696,-0.1771867871284485,-0.0648654574945624,-0.015322357416152954,-0.13985979557037354,-0.06298925973922564,-0.04105868935585022,-0.13739925622940063,-0.037449436862772245,-0.044615358114242554,-0.15147113800048828,-0.060890811164682646,-0.03336486220359802,-0.11713153123855591,-0.06415142365247561,-0.022497564554214478,-0.09020119905471802,-0.06145823620707347
Two,-0.0,0.0,0.0,-0.029120326042175293,-0.025961101055145264,-0.02148585081548049,-0.04012852907180786,-0.07672679424285889,-0.03359500937611415,-0.013861417770385742,-0.10659348964691162,-0.045796385635441084,0.010473847389221191,-0.1288982629776001,-0.05764266349822833,-0.04489406943321228,-0.18516099452972412,-0.021412518475955267,-0.05927538871765137,-0.2593325972557068,-0.03950606532842471,-0.0671529769897461,-0.30660176277160645,-0.05228799455315425,-0.07299774885177612,-0.3483660817146301,-0.060933588673179884,-0.012208789587020874,-0.19691848754882812,-0.024690541107958097,-0.00818324089050293,-0.2855992019176483,-0.04399763294011905,-0.005044072866439819,-0.34271278977394104,-0.057380779315536756,-0.0014019608497619629,-0.391523540019989,-0.06488264598399951,0.01677379012107849,-0.17742681503295898,-0.030262094591563482,0.02738720178604126,-0.22487759590148926,-0.05755356200486972,0.020608335733413696,-0.1771867871284485,-0.0648654574945624,0.015322357416152954,-0.13985979557037354,-0.06298925973922564,0.04105868935585022,-0.13739925622940063,-0.037449436862772245,0.044615358114242554,-0.15147113800048828,-0.060890811164682646,0.03336486220359802,-0.11713153123855591,-0.06415142365247561,0.022497564554214478,-0.09020119905471802,-0.06145823620707347
