label,wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_mcp_x,index_mcp_y,index_mcp_z,index_pip_x,index_pip_y,index_pip_z,index_dip_x,index_dip_y,index_dip_z,index_tip_x,index_tip_y,index_tip_z,middle_mcp_x,middle_mcp_y,middle_mcp_z,middle_pip_x,middle_pip_y,middle_pip_z,middle_dip_x,middle_dip_y,middle_dip_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_mcp_x,ring_mcp_y,ring_mcp_z,ring_pip_x,ring_pip_y,ring_pip_z,ring_dip_x,ring_dip_y,ring_dip_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z
Four,0.0,0.0,0.0,0.03696092963218689,-0.02629995346069336,-0.0373581956804685,0.0563029944896698,-0.09819996356964111,-0.05331914608487409,0.023897945880889893,-0.16900694370269775,-0.06501935531505865,-0.013118565082550049,-0.203752338886261,-0.07696811218866628,0.08332180976867676,-0.19677624106407166,-0.029388181093423782,0.10857486724853516,-0.276977002620697,-0.04294069592961591,0.12328183650970459,-0.3276335597038269,-0.056947481978028236,0.1340392529964447,-0.37418675422668457,-0.06935437877783102,0.05458381772041321,-0.22789233922958374,-0.025203929442255912,0.07241880893707275,-0.322244256734848,-0.03642348681697172,0.082294762134552,-0.3838759660720825,-0.052451399314492164,0.08908292651176453,-0.43625274300575256,-0.06615682800421041,0.022297054529190063,-0.2319924533367157,-0.025264010924189506,0.03325605392456055,-0.32051554322242737,-0.03916993846306127,0.04072768986225128,-0.3786812424659729,-0.058262088495581565,0.04724469780921936,-0.43106985092163086,-0.07259862979063314,-0.013664230704307556,-0.21681302785873413,-0.028860203150003372,-0.016775578260421753,-0.28889352083206177,-0.043263645070879875,-0.017558544874191284,-0.33869147300720215,-0.055379656303017555,-0.016668975353240967,-0.38487061858177185,-0.06525798996099752
Four,-0.0,0.0,0.0,-0.03696092963218689,-0.02629995346069336,-0.0373581956804685,-0.0563029944896698,-0.09819996356964111,-0.05331914608487409,-0.023897945880889893,-0.16900694370269775,-0.06501935531505865,0.013118565082550049,-0.203752338886261,-0.07696811218866628,-0.08332180976867676,-0.19677624106407166,-0.029388181093423782,-0.10857486724853516,-0.276977002620697,-0.04294069592961591,-0.12328183650970459,-0.3276335597038269,-0.056947481978028236,-0.1340392529964447,-0.37418675422668457,-0.06935437877783102,-0.05458381772041321,-0.22789233922958374,-0.025203929442255912,-0.07241880893707275,-0.322244256734848,-0.03642348681697172,-0.082294762134552,-0.3838759660720825,-0.052451399314492164,-0.08908292651176453,-0.43625274300575256,-0.06615682800421041,-0.022297054529190063,-0.2319924533367157,-0.025264010924189506,-0.03325605392456055,-0.32051554322242737,-0.03916993846306127,-0.04072768986225128,-0.3786812424659729,-0.058262088495581565,-0.04724469780921936,-0.43106985092163086,-0.07259862979063314,0.013664230704307556,-0.21681302785873413,-0.028860203150003372,0.016775578260421753,-0.28889352083206177,-0.043263645070879875,0.017558544874191284,-0.33869147300720215,-0.055379656303017555,0.016668975353240967,-0.38487061858177185,-0.06525798996099752
Four,0.0,0.0,0.0,0.035301727800117526,-0.028488346488283894,-0.0373581956804685,0.050257516329522876,-0.10142702837986713,-0.05331914608487409,0.013627162010407784,-0.17014334924584884,-0.06501935531505865,-0.025424036439523928,-0.20258511969680448,-0.07696811218866628,0.07126174642624396,-0.2014576296066121,-0.029388181093423782,0.09161539830128518,-0.28303953888614136,-0.04294069592961591,0.1032300743182324,-0.3344932172909622,-0.056947481978028236,0.11115073898027508,-0.38161205642207496,-0.06935437877783102,0.04069351304743893,-0.2307777056657009,-0.025203929442255912,0.052786374365697164,-0.32603595440960703,-0.03642348681697172,0.05891475625711144,-0.3881523369731558,-0.052451399314492164,0.06252104458977491,-0.4408438981763806,-0.06615682800421041,0.008217809690721323,-0.23291656156175966,-0.025264010924189506,0.013799995205400113,-0.32194058256475205,-0.03916993846306127,0.01773820191334775,-0.3804518160161284,-0.058262088495581565,0.02107311477017823,-0.4331387787748453,-0.07259862979063314,-0.026759033732638847,-0.21558885491534172,-0.028860203150003372,-0.03422643214974687,-0.2873489825056202,-0.043263645070879875,-0.03802134989015209,-0.3370082986195117,-0.055379656303017555,-0.039927814377317336,-0.3831566486776566,-0.06525798996099752
Four,0.0,0.0,0.0,0.03964891663664896,-0.028212619993267213,-0.040075073894803304,0.06039763493855987,-0.10534156494548903,-0.05719678588428939,0.025635926191461673,-0.18129798921636617,-0.06974789390606807,-0.01407261393386402,-0.2185702464579926,-0.082565625221481,0.08938139604194584,-0.21108681128053364,-0.031525439264417116,0.11647098444795499,-0.29712018059236106,-0.04606356198763978,0.13224751940031365,-0.35146074044504433,-0.061088992838741966,0.14378726998973182,-0.4013995203181326,-0.07439818234858876,0.058553430880755035,-0.24446583054491403,-0.027036887527356824,0.07768547347280336,-0.34567949992233277,-0.03907238824330261,0.08827965627423669,-0.4117933809854917,-0.0562659321502796,0.09556149052966055,-0.4679792638354456,-0.07096808940107989,0.02391860986907665,-0.24886412582731557,-0.02710133844058594,0.03567460350268217,-0.34382506556084075,-0.042018575837771646,0.043689614850635716,-0.40622087062769724,-0.06249920423610566,0.050680572799504484,-0.462419445448163,-0.07787837181446569,-0.014657963138114231,-0.23258077523635518,-0.030959064076536685,-0.017995583731200873,-0.3099033286858565,-0.04640999763488339,-0.01883549166391676,-0.3633228415097051,-0.05940714689742227,-0.01788122811779783,-0.4128603696903635,-0.07000388327856501
Four,0.0,0.0,0.0,0.03878554701805115,-0.029271960258483887,-0.026691699420638315,0.06251311302185059,-0.09396684169769287,-0.0377481840751841,0.03455394506454468,-0.16434985399246216,-0.04636578636390709,0.005905672907829285,-0.20534846186637878,-0.0543822013042643,0.08283251523971558,-0.19849315285682678,-0.01735800692958378,0.10612356662750244,-0.27442675828933716,-0.03111901695055508,0.11946064233779907,-0.3229995369911194,-0.043698541840143434,0.12976998090744019,-0.3665851354598999,-0.053703051080532305,0.0533696711063385,-0.22577998042106628,-0.01675349103433632,0.07158517837524414,-0.3182515501976013,-0.02800024116558575,0.08142280578613281,-0.37621933221817017,-0.04028181361181282,0.08938255906105042,-0.4263768643140793,-0.04998343439919495,0.023089557886123657,-0.2277297079563141,-0.020036226158566706,0.03351166844367981,-0.316779226064682,-0.0339032151005938,0.04056617617607117,-0.3737945556640625,-0.048260554691381685,0.04678654670715332,-0.4239034652709961,-0.05846973138076805,-0.010790511965751648,-0.21217256784439087,-0.02597074398917698,-0.012479200959205627,-0.28221964836120605,-0.04057379441482567,-0.013310074806213379,-0.3284502625465393,-0.05030003564579033,-0.012089565396308899,-0.3750312924385071,-0.057292085161037676
Four,-0.0,0.0,0.0,-0.03878554701805115,-0.029271960258483887,-0.026691699420638315,-0.06251311302185059,-0.09396684169769287,-0.0377481840751841,-0.03455394506454468,-0.16434985399246216,-0.04636578636390709,-0.005905672907829285,-0.20534846186637878,-0.0543822013042643,-0.08283251523971558,-0.19849315285682678,-0.01735800692958378,-0.10612356662750244,-0.27442675828933716,-0.03111901695055508,-0.11946064233779907,-0.3229995369911194,-0.043698541840143434,-0.12976998090744019,-0.3665851354598999,-0.053703051080532305,-0.0533696711063385,-0.22577998042106628,-0.01675349103433632,-0.07158517837524414,-0.3182515501976013,-0.02800024116558575,-0.08142280578613281,-0.37621933221817017,-0.04028181361181282,-0.08938255906105042,-0.4263768643140793,-0.04998343439919495,-0.023089557886123657,-0.2277297079563141,-0.020036226158566706,-0.03351166844367981,-0.316779226064682,-0.0339032151005938,-0.04056617617607117,-0.3737945556640625,-0.048260554691381685,-0.04678654670715332,-0.4239034652709961,-0.05846973138076805,0.010790511965751648,-0.21217256784439087,-0.02597074398917698,0.012479200959205627,-0.28221964836120605,-0.04057379441482567,0.013310074806213379,-0.3284502625465393,-0.05030003564579033,0.012089565396308899,-0.3750312924385071,-0.057292085161037676
Four,0.0,0.0,0.0,0.037709694466597055,-0.030645476959897614,-0.026691699420638315,0.05909944581191535,-0.09615046616135783,-0.0377481840751841,0.02863157878612992,-0.16548438694656617,-0.04636578636390709,-0.0014700600842234117,-0.20542810588313046,-0.0543822013042643,0.07565329815138684,-0.20133885812430416,-0.01735800692958378,0.09620335063989015,-0.27805965616139744,-0.03111901695055508,0.10778808630919046,-0.32707992053019636,-0.043698541840143434,0.11652607425220526,-0.37100752486201694,-0.053703051080532305,0.04522985970851711,-0.22755039253687012,-0.01675349103433632,0.06011393357528349,-0.32061628460871766,-0.02800024116558575,0.06786419988757594,-0.378899867524906,-0.04028181361181282,0.07401818733168022,-0.42931082007182303,-0.04998343439919495,0.014899270568043523,-0.2284118195404629,-0.020036226158566706,0.022117821594651504,-0.3177780860221881,-0.0339032151005938,0.027120954876504056,-0.375009917602493,-0.048260554691381685,0.031538426307224074,-0.425309835869808,-0.05846973138076805,-0.018400465255316342,-0.2116484268133207,-0.02597074398917698,-0.022602727405085593,-0.2815897318645594,-0.04057379441482567,-0.025092725906218208,-0.3277607178489103,-0.05030003564579033,-0.025545243249528157,-0.3743555374866132,-0.057292085161037676
Four,0.0,0.0,0.0,0.04053877744583769,-0.030595146222117387,-0.02789824936492081,0.06533890510967544,-0.09821444264014503,-0.0394545223893891,0.03611589358776725,-0.17177899157012108,-0.04846166778653133,0.006172628158808267,-0.21463086728084266,-0.05684045024973554,0.08657680911446158,-0.2074656764397457,-0.018142644204404538,0.11092069030942386,-0.28683172302034293,-0.03252569576767029,0.12486064437907694,-0.3376001462373997,-0.04567385530338752,0.13563599793265618,-0.38315595276881725,-0.056130600269810066,0.05578215045750107,-0.23598595563845937,-0.017510802262649724,0.07482105675147523,-0.332637535297592,-0.02926594137020112,0.08510337629745147,-0.3932256459478553,-0.042102680061828025,0.09342293580722157,-0.4456504584668638,-0.0522428450511359,0.0241332795443808,-0.2380238170767587,-0.02094192748444624,0.03502650273940366,-0.3310986574180362,-0.03543574855400853,0.04239989672093642,-0.3906912617599229,-0.05044208568557929,0.048901447839264756,-0.44306525389837775,-0.0611127497224601,-0.011278277521847735,-0.22176344461385517,-0.027144704448543156,-0.0130433006437082,-0.29497687657809324,-0.042407859328380225,-0.013911732638588614,-0.34329726197246124,-0.05257375768384498,-0.012636052310665408,-0.391983902981019,-0.059881870137614666
Four,0.0,0.0,0.0,-0.05429840087890625,-0.028638064861297607,-0.035438855648223466,-0.1012645959854126,-0.09779471158981323,-0.05923484778422505,-0.12963861227035522,-0.15368568897247314,-0.08035430824774892,-0.14414846897125244,-0.18398821353912354,-0.10242725676316411,-0.06147599220275879,-0.2462782859802246,-0.04397489643115193,-0.07095533609390259,-0.3467569351196289,-0.07045047497767598,-0.07570481300354004,-0.4083211421966553,-0.0909066475035587,-0.0783693790435791,-0.46062159538269043,-0.10577029502410085,-0.020913362503051758,-0.25503426790237427,-0.044088532686416215,-0.018105030059814453,-0.37472420930862427,-0.06635417556780965,-0.016823291778564453,-0.4506847560405731,-0.08254244691151769,-0.015303313732147217,-0.5088249742984772,-0.09501237189788014,0.01532512903213501,-0.23457759618759155,-0.04848090326804311,0.02220219373703003,-0.3485409617424011,-0.07107789582032353,0.023502647876739502,-0.4210953414440155,-0.08755912399310262,0.024253904819488525,-0.4800475239753723,-0.09898055857438237,0.048890888690948486,-0.19446653127670288,-0.055902612865153856,0.06582480669021606,-0.28106701374053955,-0.07622291660327107,0.07346028089523315,-0.335931658744812,-0.08783567464369924,0.07819795608520508,-0.38468390703201294,-0.09621081268805654
Four,-0.0,0.0,0.0,0.05429840087890625,-0.028638064861297607,-0.035438855648223466,0.1012645959854126,-0.09779471158981323,-0.05923484778422505,0.12963861227035522,-0.15368568897247314,-0.08035430824774892,0.14414846897125244,-0.18398821353912354,-0.10242725676316411,0.06147599220275879,-0.2462782859802246,-0.04397489643115193,0.07095533609390259,-0.3467569351196289,-0.07045047497767598,0.07570481300354004,-0.4083211421966553,-0.0909066475035587,0.0783693790435791,-0.46062159538269043,-0.10577029502410085,0.020913362503051758,-0.25503426790237427,-0.044088532686416215,0.018105030059814453,-0.37472420930862427,-0.06635417556780965,0.016823291778564453,-0.4506847560405731,-0.08254244691151769,0.015303313732147217,-0.5088249742984772,-0.09501237189788014,-0.01532512903213501,-0.23457759618759155,-0.04848090326804311,-0.02220219373703003,-0.3485409617424011,-0.07107789582032353,-0.023502647876739502,-0.4210953414440155,-0.08755912399310262,-0.024253904819488525,-0.4800475239753723,-0.09898055857438237,-0.048890888690948486,-0.19446653127670288,-0.055902612865153856,-0.06582480669021606,-0.28106701374053955,-0.07622291660327107,-0.07346028089523315,-0.335931658744812,-0.08783567464369924,-0.07819795608520508,-0.38468390703201294,-0.09621081268805654
Four,0.0,0.0,0.0,-0.0574209803634665,-0.02170912506538875,-0.035438855648223466,-0.11257268812584763,-0.08453232460511326,-0.05923484778422505,-0.1476355092141682,-0.13648889041017404,-0.08035430824774892,-0.1657785448830516,-0.16476625226220415,-0.10242725676316411,-0.09143661534419385,-0.2367945040263158,-0.04397489643115193,-0.11325911201237769,-0.3353317839393171,-0.07045047497767598,-0.12557946679669574,-0.3958373041992628,-0.0909066475035587,-0.13468619878575117,-0.4474076905476886,-0.10577029502410085,-0.052266792410976176,-0.2504955667207545,-0.044088532686416215,-0.06426965500990485,-0.36961525482635077,-0.06635417556780965,-0.07238392208286067,-0.44515204177620027,-0.08254244691151769,-0.07805977873255905,-0.5030345085829145,-0.09501237189788014,-0.013778261948895558,-0.23467353432091137,-0.04848090326804311,-0.021035960673459638,-0.3486132926002667,-0.07107789582032353,-0.028710767021869175,-0.42077232905704,-0.08755912399310262,-0.03524978513976411,-0.4793655492643155,-0.09898055857438237,0.02448664518829284,-0.19901747408508186,-0.055902612865153856,0.030589863914790454,-0.28704674116684126,-0.07622291660327107,0.03138738729917073,-0.3424344085146515,-0.08783567464369924,0.030064607322968187,-0.3913984517749575,-0.09621081268805654
Four,0.0,0.0,0.0,-0.04595114130157455,-0.024235552866094846,-0.02999086229241494,-0.08569725228833082,-0.08276079107434586,-0.050128711277896726,-0.10970934860236944,-0.13005968307894306,-0.06800149014916927,-0.12198861400864666,-0.15570381928954585,-0.08668117794395751,-0.052025325951373894,-0.2084180774278236,-0.03721466280630312,-0.06004741617019251,-0.29345020599258476,-0.05962016704104897,-0.06406675893260708,-0.3455501856001761,-0.07693162481901436,-0.06632170288365033,-0.3898105224717451,-0.08951029300109266,-0.01769836422276861,-0.21582800766565927,-0.037310829830342666,-0.015321754988754778,-0.3171180884214695,-0.05615358920543084,-0.01423705754057935,-0.3814012672946177,-0.06985324760977135,-0.012950744778957251,-0.430603625766121,-0.08040617874205774,0.012969206426373182,-0.19851612743879468,-0.041027963999640545,0.018789064228437197,-0.2949599753062631,-0.060151134865688,0.019889600357729027,-0.3563606150995456,-0.07409871402699383,0.020525367035407742,-0.40625011507903663,-0.08376433853555942,0.04137492261710564,-0.16457131172336728,-0.04730873877156524,0.055705599877914416,-0.23785875559035957,-0.06450521478645789,0.06216727735680991,-0.2842890926581947,-0.0743327507171525,0.0661766326706224,-0.32554668797505587,-0.08142038397093326
